4600,67200,510,4692
7700,24000,1240,4680
5000,30200,420,4668
15600,21600,640,4704
4900,72800,500,4692
4400,20400,1890,4696
5500,31400,820,4656
9900,34400,440,4680
16900,64600,630,4704
4500,54800,1300,4700
6100,21600,1630,4672
5000,34400,400,4668
16600,17400,580,4704
9400,92400,790,4696
4400,27600,1300,4700
6400,23600,1510,4676
16600,22000,480,4668
16500,46600,660,4704
4200,92000,360,4692
5600,24000,1580,4708
6300,29200,490,4660
11500,55400,620,4700
17600,83000,550,4704
5600,57400,1390,4708
7900,22000,1580,4668
5200,28200,460,4656
15300,54400,740,4704
3800,68400,520,4692
4600,19400,1940,4668
5200,25800,520,4660
16300,33400,480,4700
17900,65600,540,4700
4900,84600,1020,4700
7100,19400,1110,4672
4800,35000,470,4668
16800,24000,610,4708
4900,87800,1160,4692
4500,29400,1650,4680
7700,44600,1140,4676
16400,26200,520,4668
16100,63200,660,4700
4600,23200,1090,4692
5700,21200,1820,4700
10400,34400,430,4664
14800,54000,700,4692
13400,65800,490,4700
5100,30200,860,4704
8500,28200,1620,4672
10000,25200,500,4704
15300,62600,770,4708
5000,62000,530,4692
4800,18600,1880,4672
5400,28800,560,4668
15200,45600,750,4700
16000,70200,500,4696
4300,64600,1340,4704
7800,21600,590,4680
13500,26200,570,4708
7800,75400,510,4700
4300,23000,1180,4692
6500,25000,1310,4676
14600,31800,410,4660
17500,68400,840,4704
4900,74400,560,4696
5700,20600,1140,4704
5900,32200,400,4676
15000,22600,470,4708
14800,79600,680,4696
4200,38600,1610,4700
7500,22600,1760,4676
6000,34800,430,4664
14900,66800,750,4708
4200,85800,530,4696
4300,20600,1600,4704
6800,25000,400,4664
10400,27600,470,4700
15900,51800,640,4696
6700,69800,1500,4696
7900,27800,1490,4680
5300,31800,450,4668
13900,23600,660,4708
4000,79000,480,4696
4400,21200,1480,4700
5100,20400,920,4664
13300,48200,700,4704
11300,102600,330,4708
5400,29400,1430,4704
6600,31200,1560,4680
11600,25200,450,4668
15300,46600,710,4708
4800,68800,510,4692
5500,20600,1280,4664
5300,33400,580,4660
13000,62200,490,4700
20100,70800,540,4688
4600,68800,1390,4692
7300,22600,490,4660
5300,28200,430,4688
15900,53000,810,4696
4300,72800,1490,4680
4900,31400,1900,4664
6700,45600,420,4660
15200,26200,620,4684
6200,58000,530,4692
4300,23000,1560,4696
7500,20400,1230,4680
16000,36800,490,4664
15200,67800,850,4696
6600,85800,1150,4684
6200,26600,1200,4700
6900,32400,1450,4672
13800,25000,470,4704
15200,63600,610,4704
4200,28600,1280,4692
6300,23000,1580,4668
8800,31200,620,4668
14900,69200,900,4704
17700,76000,520,4684
6000,22600,1230,4696
6800,26200,430,4672
4800,28200,430,4704
11900,65600,760,4700
4700,67800,1340,4680
7500,22000,1770,4672
5400,40000,540,4664
16500,29400,660,4700
4800,64600,540,4692
4100,20400,1370,4696
7400,21600,800,4672
15900,25000,550,4700
13200,73000,550,4688
4700,19600,1350,4692
6500,24600,1980,4672
12400,32400,470,4660
16900,42200,730,4704
4400,77000,490,4688
5400,22000,1800,4692
5800,28600,440,4664
11700,56400,440,4696
16000,71800,660,4688
6800,51200,1460,4696
7800,28600,1540,4672
5500,28600,420,4660
16300,56000,710,4704
4700,85600,540,4688
4100,20400,1570,4696
5000,25000,490,4668
18000,64600,800,4692
6000,79600,1240,4688
6500,30800,1590,4696
5500,35000,1090,4680
15000,24600,510,4696
12900,63000,620,4700
4600,25600,1150,4692
6000,21600,1770,4660
10100,25800,650,4668
14200,75600,1010,4708
16400,83000,240,4688
5000,19400,1110,4704
6700,28800,440,4676
10100,27200,420,4704
12200,67200,770,4708
4200,68400,1350,4688
7600,30400,1740,4668
6300,41200,450,4672
13200,47200,730,4708
4400,66800,520,4700
4400,18600,1380,4704
7700,21200,570,4672
13700,30200,430,4688
17300,72800,580,4696
4600,82200,1560,4692
6500,26800,1520,4684
5800,33400,430,4672
13500,25600,570,4708
8000,74800,570,4704
4400,21000,1690,4700
6100,19600,1740,4672
12200,24000,670,4668
18700,71800,700,4708
4500,73400,520,4692
6600,21600,1430,4704
6000,30400,400,4680
15000,24000,500,4704
15300,70400,650,4708
4500,41600,1400,4696
7200,21600,1480,4668
6700,33400,510,4676
16900,83800,770,4708
4700,90400,520,4688
4100,21200,1220,4704
7000,26800,450,4668
17500,23000,420,4704
18000,52800,550,4700
4100,74800,1000,4696
9400,32200,1620,4672
6500,33400,430,4668
13900,24000,650,4708
4400,73800,500,4700
4100,20600,1650,4704
4700,22200,990,4668
10900,23000,650,4664
20300,71400,680,4708
5000,65200,1600,4700
7800,19600,1290,4692
5000,34800,470,4672
13300,24600,520,4708
14400,75000,630,4704
4100,21000,1360,4700
6700,21200,1760,4672
11300,30200,560,4656
15700,79200,720,4708
6700,51800,530,4692
5000,20400,1580,4700
6600,29400,400,4684
11700,49400,450,4708
17500,59400,520,4696
5000,54800,1540,4700
8500,30200,1550,4676
5300,38400,480,4676
20200,64200,780,4708
4500,81200,500,4692
4300,18400,1650,4684
5600,20600,460,4672
18000,64600,610,4700
6000,77000,1210,4696
6600,25200,1400,4704
7000,41200,480,4688
13800,27200,490,4712
15000,65600,660,4708
4000,32200,1200,4692
5700,20600,1900,4676
5800,26800,450,4676
13700,65600,930,4696
16400,60600,600,4692
5200,26800,1480,4704
6600,26800,420,4676
10800,26800,460,4708
15900,56000,750,4704
4300,67200,1420,4684
7800,22000,1600,4672
5300,31800,560,4660
16200,25800,890,4696
4500,69200,550,4692
4700,22000,1360,4696
7400,22000,720,4664
9100,30800,450,4668
15400,68200,570,4696
4900,73000,1410,4688
6000,21600,1900,4672
6200,44000,610,4664
13300,25200,550,4700
10200,76000,570,4692
3900,20000,1480,4688
6200,21600,1450,4672
12000,26200,440,4656
13400,47800,880,4692
4200,79200,670,4676
6100,31200,1250,4692
6400,28600,470,4656
11400,25000,460,4696
15600,76400,690,4696
4300,52800,1420,4692
7600,18400,1530,4660
5400,29800,560,4656
13700,54800,870,4696
4300,88800,530,4688
4500,21200,1660,4696
7800,23000,450,4664
19700,63800,600,4700
5800,77400,1070,4692
5800,19600,1480,4688
5700,33400,1520,4676
13900,31800,490,4660
15700,69200,680,4696
6500,30800,1030,4684
5800,19600,1630,4668
4900,34400,440,4660
10400,83000,470,4696
15300,85800,530,4676
5000,35400,1480,4688
8300,35800,550,4664
6100,36400,480,4696
16000,67200,780,4692
4100,65600,1380,4684
4200,20600,1630,4668
5000,31800,450,4656
13900,25800,620,4688
4500,72400,630,4684
6300,31800,1370,4692
9900,26200,880,4664
10000,31800,410,4668
15400,69400,640,4696
4400,68200,1350,4688
6600,20400,1710,4676
5300,36000,1000,4660
10500,31800,570,4688
16500,69400,610,4696
5700,20000,1130,4684
6500,23600,1500,4668
10700,25800,440,4660
16100,61000,680,4696
14100,75600,560,4680
4800,19600,1290,4684
6500,34800,470,4664
12300,30800,410,4704
17200,55400,750,4696
4300,59400,1370,4684
7500,21600,1940,4668
5600,29400,430,4660
12800,46600,770,4692
4300,57000,690,4688
5000,26800,1560,4688
9400,31800,610,4668
14500,31400,420,4680
16000,73800,580,4692
4600,58400,1520,4688
6700,21600,1540,4672
4700,34800,470,4660
13600,25800,710,4692
10300,91800,620,4692
6300,24200,1470,4688
6300,22000,1420,4668
12600,24000,430,4664
16900,44600,660,4692
4200,75000,790,4684
5300,19400,1470,4684
6100,36000,500,4640
16700,29800,490,4696
15900,95600,520,4696
3900,47200,1410,4696
7300,25800,1540,4664
5400,27200,490,4656
12700,54400,720,4696
4500,66800,570,4676
4000,24000,1990,4692
6900,28200,470,4668
16600,18600,450,4692
12200,54800,520,4688
4500,73000,1030,4688
7200,21600,1890,4668
4600,35800,470,4664
15600,20400,860,4696
6000,81000,730,4692
6500,28200,1630,4692
7400,34400,1180,4672
14100,23600,500,4656
14400,62600,690,4696
4300,31800,1010,4684
5500,22600,1950,4684
5500,33400,580,4660
11600,87400,570,4696
18900,62000,310,4692
5500,36000,1220,4696
6800,28200,1610,4660
4700,27200,470,4700
15000,74400,760,4704
4500,67200,550,4672
4400,21600,1730,4668
6800,31400,460,4656
15300,24000,680,4696
15700,49800,540,4692
3900,68800,1340,4692
7300,23000,800,4660
4100,32400,450,4664
16400,68400,680,4688
4000,73000,1330,4684
5800,22600,1530,4668
6800,36000,890,4668
8100,19400,550,4664
4100,75600,500,4680
4700,19400,1160,4684
6500,29200,410,4664
8700,24200,450,4692
18200,74400,890,4684
7000,59400,1590,4692
7700,25000,1950,4668
5500,30400,400,4668
16000,49200,740,4700
4300,72000,530,4688
4600,20400,1290,4692
7900,24000,490,4648
13700,24200,610,4680
18800,83200,610,4700
5100,72800,1520,4692
7300,20600,1610,4672
5200,35000,470,4664
14200,23000,580,4696
7500,77400,560,4692
4300,20600,1710,4688
6000,27200,1600,4660
14300,34000,460,4664
17400,63200,620,4700
4400,65200,910,4688
6000,20600,1250,4704
5500,29400,420,4660
14500,59400,470,4692
14600,84600,720,4688
4800,45200,1810,4692
7900,33400,1610,4664
4700,27200,440,4656
12400,57600,790,4700
4700,71400,540,4684
4300,22000,1590,4676
5000,27200,500,4656
14600,24600,580,4688
16600,75400,640,4688
4700,75400,930,4696
7700,19400,950,4664
12400,24200,570,4692
14800,63800,600,4696
4100,21200,1030,4688
6400,21600,1860,4660
10900,25800,620,4656
12600,81600,810,4692
4900,96000,540,4680
5400,21000,1160,4700
6200,28600,420,4664
13700,25200,440,4700
15800,72800,750,4696
4500,61000,1390,4688
7600,23000,1750,4660
6100,39400,580,4664
15000,56400,670,4700
5200,70800,460,4684
4100,20600,1580,4692
7400,23000,570,4660
13800,25000,440,4680
14700,65200,560,4688
4500,77600,1490,4688
8500,29200,1490,4672
7100,38000,470,4664
14900,24200,630,4696
8800,71200,600,4688
4700,18600,1320,4692
5700,22600,1590,4668
12300,21600,560,4644
15700,65200,740,4688
5500,55400,890,4684
6500,21600,1840,4688
6000,28200,440,4664
11400,58600,400,4696
14400,78400,530,4692
4400,48400,1420,4692
7100,24600,1480,4660
5300,36400,510,4652
19100,59600,730,4696
6000,84600,520,4684
4500,20600,1810,4664
4500,23000,460,4672
13300,23600,440,4688
16100,56600,580,4684
4500,72800,1670,4684
7900,25800,1380,4672
6600,46600,470,4664
17700,63800,580,4696
6300,75600,1020,4688
4100,18600,1630,4692
6000,32400,1430,4664
11400,23600,490,4652
14500,67800,820,4692
5900,38600,1100,4680
7700,28200,1980,4664
5200,33400,460,4656
13800,61000,440,4696
16800,86800,540,4676
4300,35800,1600,4692
6900,28200,480,4656
9200,30400,550,4692
16600,74000,780,4700
6000,70400,1380,4680
4800,21000,1300,4668
5600,32800,510,4656
13800,23600,660,4696
4600,64800,500,4684
4300,20600,1470,4684
7500,22600,940,4660
11700,38400,470,4668
17500,67200,620,4696
4500,79000,1190,4688
6300,19600,1890,4680
5100,34000,470,4672
9600,23000,570,4700
14600,74400,700,4692
4700,22200,1360,4684
8100,25200,1870,4664
13800,23600,410,4660
15900,70400,750,4696
4600,90200,540,4680
4700,22000,960,4688
7100,28200,430,4664
15700,26600,660,4696
11800,61000,910,4696
6200,89200,1400,4692
9300,21600,1640,4672
5000,30400,410,4660
15900,45200,710,4696
4600,71400,500,4688
4500,21600,1510,4684
7700,23600,810,4664
15000,30400,550,4676
15000,75600,600,4700
5400,72800,1350,4692
6000,21200,1700,4672
4600,35800,440,4664
14900,24000,570,4700
8700,76400,590,4684
5000,22200,1240,4688
8100,25200,1480,4676
17800,24000,500,4656
16000,43600,660,4704
4300,42000,450,4688
5100,21200,1560,4700
6100,30400,400,4656
11500,56400,490,4692
15400,76000,620,4696
6800,50200,1360,4696
8000,26200,1570,4664
4300,27200,490,4692
20400,54000,730,4700
4100,73800,390,4684
4700,19600,1720,4676
5300,22600,530,4660
12300,25200,740,4692
21600,59600,550,4696
6400,19600,1350,4688
7500,19600,1120,4668
5200,36000,450,4668
16000,63600,610,4700
5300,89800,1060,4684
5700,18600,1870,4692
5400,34000,1400,4672
15500,32800,530,4660
17000,63000,670,4700
4100,30200,1050,4688
5700,20600,1530,4668
5600,34400,440,4660
13000,65800,760,4688
14700,63800,650,4680
5200,38600,1240,4704
8100,31800,450,4676
4900,27200,420,4700
15500,63000,770,4700
4500,68200,1350,4684
4300,21000,1580,4676
5100,34000,420,4656
14100,42000,770,4688
5900,58400,590,4692
5400,23600,1340,4692
7500,21600,790,4664
9700,35000,450,4672
10000,76000,570,4692
4700,19600,1500,4704
5800,21200,1460,4668
11500,23000,610,4656
17300,46800,770,4704
4700,59400,550,4688
5800,23000,1610,4700
6300,27800,430,4668
10800,52800,420,4700
14500,76000,530,4704
4800,52400,1390,4692
7600,24000,1570,4660
6300,32800,690,4692
19700,54000,760,4700
4600,71200,530,4692
4500,21200,1990,4672
5000,22600,440,4664
14800,25000,460,4692
16200,67800,530,4688
4600,84800,1650,4692
9600,29200,1800,4676
6400,38000,450,4664
14200,69200,570,4700
6400,77000,1280,4692
5900,20000,1620,4704
5800,32800,1320,4672
13300,25200,570,4664
14700,72800,810,4696
5400,44800,990,4692
6700,20400,1560,4668
5000,28600,450,4680
13000,60200,450,4704
14500,81600,550,4688
4500,36000,1660,4700
6900,29200,590,4664
4900,35000,520,4696
15300,61600,760,4708
5000,69400,1390,4688
4500,21200,1600,4688
5200,33400,430,4664
14100,23600,620,4704
4500,68800,530,4688
4900,21600,1560,4692
7900,28600,940,4668
9200,42600,490,4680
19900,68200,620,4704
4400,58400,1180,4696
6200,19600,1620,4680
5100,36000,920,4680
10100,25000,590,4696
10700,63600,830,4700
5400,26600,1670,4696
8600,29200,1460,4668
11700,25000,440,4668
16400,50800,680,4708
11200,83600,360,4688
5400,20600,1120,4700
6100,29200,430,4660
10900,26200,600,4704
17300,83600,730,4704
6700,67800,1360,4688
7700,21600,1180,4676
4100,30200,470,4664
9500,48400,700,4708
4200,60200,480,4696
4100,19400,1610,4688
7600,26200,590,4664
15500,36400,430,4696
17500,60000,530,4704
4400,63800,1170,4700
6600,21200,1650,4680
5100,34400,450,4664
13900,25000,650,4708
6400,77000,630,4692
4700,24000,1310,4700
7100,23000,1730,4672
14900,24600,420,4660
14700,62200,660,4704
4500,76600,950,4696
5700,18400,1570,4704
5700,30400,410,4672
13600,24000,660,4704
14800,90200,650,4708
6100,45600,1510,4696
8800,25800,1550,4660
4500,26800,450,4656
10700,61000,770,4700
4100,70800,540,4680
4600,21200,1600,4680
3700,28200,630,4656
14200,25000,550,4696
16300,74800,520,4684
5200,66600,1330,4692
7400,19600,1590,4664
5000,34800,510,4664
18800,25000,620,4696
4500,71200,1190,4676
4700,23000,1770,4680
6700,44000,1470,4660
11200,24200,560,4652
16800,63800,600,4696
3800,21000,1160,4684
5900,23600,1540,4684
13100,33400,420,4656
16200,58400,510,4688
14000,84600,620,4676
6900,29800,940,4692
7800,30400,1620,4664
10100,23200,440,4700
16100,54400,770,4700
4300,63800,1360,4684
4500,18600,1870,4676
4900,30400,510,4656
16700,30800,770,4696
17800,58400,490,4692
5600,21600,1410,4692
7700,20400,670,4680
17400,25000,580,4700
8400,75000,550,4692
4400,19000,1400,4688
6000,21200,1540,4672
12700,25800,570,4652
17900,49200,890,4700
4900,76400,470,4684
5400,18600,1440,4712
6200,28600,410,4664
11500,56600,450,4700
14800,78600,510,4700
4300,47200,1420,4684
7400,25000,1760,4664
7400,37000,630,4660
16800,53000,730,4704
4000,69800,500,4684
4700,21200,1610,4668
5300,23600,430,4664
13600,10800,410,4688
16100,40600,670,4684
4600,83000,1330,4684
8800,31400,1530,4664
5700,36800,430,4664
14100,68800,580,4696
6100,76000,1370,4688
4400,21000,1670,4684
5400,33800,1600,4676
13900,24000,700,4644
15300,71400,820,4696
5300,39600,1010,4684
6000,23000,1660,4668
5000,30400,460,4676
14500,62000,470,4696
16600,69200,520,4684
4700,32800,1660,4688
7100,26200,570,4660
5600,32400,540,4700
16200,70800,760,4700
4400,70800,1370,4688
4000,19400,1560,4676
4900,32800,450,4656
15600,21200,640,4704
4800,70200,520,4684
4600,22000,1160,4684
8800,27200,1080,4672
10300,38000,410,4676
16600,67800,580,4700
4300,70400,1210,4696
6200,21600,1670,4680
5100,35800,950,4676
10600,25000,530,4692
11400,70200,770,4692
6300,28600,1280,4692
7100,22000,1590,4672
14000,23600,460,4676
15600,58400,770,4700
11600,63600,560,4688
4500,20400,1100,4700
6100,28600,480,4660
14900,36400,550,4688
17800,65200,790,4704
4700,69200,1550,4688
7600,20600,1600,4672
2800,30200,440,4660
15200,48400,700,4704
3900,74400,530,4688
4200,20600,1580,4688
7500,29400,610,4656
14100,36000,490,4688
14100,60200,520,4700
4600,57600,1440,4692
6500,20400,1990,4672
5200,34000,430,4660
13400,24000,560,4688
8300,73000,800,4688
4400,27600,1320,4688
6100,31200,1470,4672
12900,23000,460,4660
17100,47800,690,4700
4500,70400,640,4688
5400,21200,1420,4692
6200,29200,450,4656
12000,22000,610,4692
16200,65200,700,4696
6300,72800,1740,4700
7200,25000,1690,4668
5500,27600,470,4656
11400,51800,770,4700
4700,70400,510,4684
4800,18600,1720,4684
5300,29200,520,4664
15300,31200,440,4692
18100,51800,550,4692
4300,71800,790,4696
7300,22600,1660,4664
5400,34000,460,4656
16700,25000,590,4696
5700,73000,1050,4684
4300,30400,1620,4680
6800,41600,1440,4668
15000,25000,460,4660
15100,61600,620,4700
4200,31200,1060,4692
5800,19400,1640,4700
5400,31400,460,4660
13600,61000,670,4696
16500,92000,580,4700
5400,36800,1560,4704
8500,25800,1200,4668
4700,26800,460,4700
11800,60000,770,4700
4800,70800,520,4684
4700,21600,1440,4672
5000,27200,650,4660
13500,29400,760,4700
17000,59600,470,4692
6200,19600,1280,4696
7100,21200,910,4672
10300,25200,550,4704
14200,76000,570,4696
4000,20600,1420,4688
6600,19600,1810,4660
11300,26200,610,4672
18300,64600,790,4700
6000,89800,510,4684
5500,22000,1140,4696
6400,27200,390,4664
11800,22600,440,4696
15600,70200,730,4696
4300,68200,1580,4692
8200,26800,1820,4668
4400,37000,450,4676
15500,49800,720,4704
4500,71400,490,4692
4100,22200,1490,4700
8000,21600,530,4672
13400,26800,490,4684
15800,75000,710,4696
4800,61000,1580,4696
7500,27200,1980,4680
5300,37000,440,4668
14500,22600,590,4708
7500,91800,540,4692
4500,22000,1340,4704
5600,21200,1410,4664
11600,24000,570,4656
21400,68200,840,4704
4400,91000,540,4692
5600,18600,1620,4700
5500,29200,430,4672
14500,58400,470,4708
14300,80200,500,4704
4700,37400,1430,4696
6800,25600,1750,4672
6900,35800,650,4660
15400,60200,780,4708
4700,69800,550,4692
4100,18600,1530,4708
5300,25000,460,4668
13700,21200,430,4704
15800,53800,580,4692
4700,81200,1440,4692
8600,30200,1650,4664
5300,33800,460,4676
17400,25000,600,4708
4800,74400,540,4692
4800,20600,1570,4688
5300,22000,1070,4668
15000,25000,650,4660
17000,71400,710,4696
4800,32200,1160,4692
6600,20600,1570,4692
5300,34800,410,4680
15100,73000,460,4704
13000,75400,530,4700
4900,25000,1240,4708
6700,29200,2010,4664
9900,32800,520,4700
11800,78000,770,4708
5200,63000,460,4688
4400,19600,1590,4680
5100,29200,450,4668
15100,35400,770,4708
12100,56000,500,4684
4700,65800,1630,4696
8800,27800,810,4684
8100,39000,480,4680
15900,71400,700,4708
4200,58600,1380,4696
4800,22000,1400,4684
5000,36000,710,4672
13400,25000,580,4676
9100,68800,740,4700
6400,29800,1300,4696
8200,23600,1860,4680
11400,35800,440,4664
17300,43600,550,4704
9300,76600,710,4688
5700,20000,1020,4700
6200,29200,1650,4668
11900,31800,540,4696
16900,48400,690,4704
5300,67200,1370,4692
5100,22200,1240,4672
5300,27200,460,4660
11400,72800,780,4704
15700,62600,530,4688
4100,19400,1590,4696
7300,29400,510,4676
4000,34000,460,4696
17800,54800,790,4708
4500,70200,1090,4692
7500,20600,1690,4676
4900,36800,470,4672
14300,25200,600,4704
6300,39400,740,4692
4700,24000,1630,4696
8800,29200,1160,4688
16000,39000,440,4672
14700,70200,650,4708
6000,72000,1060,4692
6000,22600,1610,4704
5300,32800,460,4664
11600,24600,580,4700
17900,79600,700,4700
5400,36400,1270,4692
6000,21200,1920,4672
4800,25200,420,4676
14500,82600,750,4704
3900,78600,290,4692
4400,20400,1590,4688
6900,26800,470,4668
15800,30400,520,4704
16200,68200,780,4704
4300,68400,1360,4700
7300,19600,1640,4680
5200,32800,410,4664
13900,16400,630,4704
4400,68200,530,4688
4700,23000,1530,4696
9700,25000,990,4668
10300,32400,450,4676
16500,79600,560,4704
4300,73400,1540,4696
6100,19400,1520,4684
5300,36800,440,4664
10400,25000,700,4704
10800,74400,790,4696
5600,29800,1200,4692
7400,20600,1730,4668
11000,25000,440,4652
14600,52200,760,4704
5000,81600,450,4688
4800,19400,1130,4692
6200,27800,620,4656
14000,28600,560,4692
14000,76600,770,4700
4400,59000,1350,4692
7900,21600,1550,4672
5000,29400,470,4664
15900,46800,750,4700
4700,56000,440,4684
4300,20400,1590,4692
9500,23600,660,4660
13900,30800,470,4688
19700,72400,560,4704
4100,75400,1390,4692
6300,19600,1540,4680
5200,37000,470,4672
17500,24000,580,4696
7900,79200,590,4692
5700,23000,1460,4692
6000,26200,1450,4672
13500,24000,440,4660
17900,44000,680,4700
4300,79000,640,4688
5300,18400,1490,4696
6200,31400,630,4664
11700,28600,520,4700
14900,61600,520,4700
4900,53000,1400,4696
9200,24600,1680,4672
5200,28200,410,4656
11000,58600,730,4704
4300,73000,530,4680
4100,21600,1740,4696
9600,24600,450,4660
14100,21000,590,4696
20000,60600,510,4704
6300,86600,980,4696
7200,22000,1690,4668
4600,34800,450,4664
15300,13200,650,4700
5100,73000,530,4692
4400,20600,1570,4696
5300,19400,1600,4664
15200,32800,450,4660
15500,64600,670,4700
4300,76600,1070,4688
5600,22000,1200,4688
5600,34400,550,4660
10700,80200,510,4700
14100,72800,540,4700
4400,30400,1560,4696
6800,33800,1520,4668
5000,26800,440,4664
15800,61600,780,4700
4800,84600,530,4680
4900,21600,1310,4696
6000,28200,420,4664
13700,23600,460,4696
18600,54000,650,4688
4800,74000,1360,4696
7500,20400,1640,4676
3800,34000,410,4668
16300,23600,710,4696
4900,75000,1360,4696
6000,22000,1720,4688
5300,33400,900,4664
10300,24600,780,4672
20300,66800,580,4704
4100,20600,1150,4696
6600,20400,1530,4684
13800,37000,500,4664
15000,69200,470,4696
15400,80200,410,4704
5300,23000,1180,4696
6400,30200,1520,4660
11400,26200,420,4704
15200,70400,730,4704
4300,70200,540,4684
4900,20400,1940,4664

