 -7, -7, -1, 9,
 -1, -2, 1, 2,
 -23, -6, 4, 24,
 -5, 6, 2, 8,
 -18, 8, 18, 26,
 0, 28, 21, 35,
 14, 2, -25, 28,
 54, 11, -16, 57,
 15, 3, -6, 16,
 -24, -6, 29, 38,
 -47, -6, 9, 48,
 -10, -11, -2, 15,
 -9, -17, -15, 24,
 6, -2, -2, 6,
 14, -19, 0, 23,
 25, 6, -6, 26,
 27, 25, 50, 62,
 -25, 29, 0, 38,
 -12, -31, 15, 36,
 -6, -14, -15, 21,
 -12, -23, -14, 29,
 0, -14, -1, 14,
 20, -26, -12, 34,
 13, 25, -42, 50,
 0, 13, 25, 28,
 4, -35, 3, 35,
 -13, -31, -26, 42,
 -37, -27, 16, 48,
 -62, 6, -33, 70,
 -15, -33, -17, 40,
 7, 5, -75, 75,
 -4, 6, -27, 27,
 23, 10, -4, 25,
 -3, 2, 13, 13,
 37, 34, 32, 59,
 62, 5, 16, 64,
 7, -17, 10, 20,
 -40, -33, -2, 51,
 -17, 17, -33, 40,
 11, -19, 17, 27,
 40, -82, -37, 98,
 4, -40, -11, 41,
 57, 62, 46, 95,
 41, 77, 26, 91,
 93, 8, -62, 112,
 56, -69, -85, 122,
 -16, -60, -41, 74,
 -39, 65, 52, 91,
 -28, 103, 120, 160,
 -17, 58, 62, 86,
 -5, -41, -86, 95,
 29, -64, -71, 99,
 8, -27, -4, 28,
 29, -5, 25, 38,
 2, 7, -14, 15,
 22, 13, -43, 50,
 65, 39, 39, 85,
 -19, -35, -23, 45,
 62, -32, -8, 70,
 -28, 40, -10, 49,
 -60, -4, -1, 60,
 -62, 5, -44, 76,
 -15, 5, -44, 46,
 23, 37, -25, 50,
 9, -21, -40, 46,
 25, -52, -54, 79,
 43, -54, 22, 72,
 -73, -10, 19, 76,
 -11, 23, -8, 26,
 24, 7, -50, 55,
 38, 8, -13, 40,
 -10, -10, 69, 70,
 -47, 55, 117, 137,
 -13, 159, 161, 226,
 32, 85, 102, 136,
 0, -9, -12, 15,
 6, -41, -131, 137,
 54, -58, -123, 146,
 59, 26, 21, 67,
 -47, 123, 197, 236,
 -97, 74, 148, 191,
 -101, 17, -32, 107,
 -19, -76, -161, 179,
 150, -14, -76, 168,
 -28, -3, 25, 37,
 -91, -24, 54, 108,
 -106, -39, -33, 117,
 9, 21, -78, 81,
 87, 16, -80, 119,
 42, -35, -80, 96,
 -12, -70, -29, 76,
 -58, -59, 54, 98,
 -53, -19, 84, 101,
 12, 8, 56, 57,
 92, 20, 37, 101,
 31, 5, 35, 47,
 2, -9, 36, 37,
 -32, 38, 111, 121,
 -58, 102, 97, 152,
 -62, 67, 74, 117,
 -91, 40, 6, 99,
 -67, -14, 11, 69,
 -33, -20, -64, 74,
 -9, 27, -81, 85,
 10, -2, -55, 55,
 -26, -52, -48, 75,
 74, -68, -83, 130,
 129, -14, -76, 150,
 38, -21, -18, 47,
 -42, -51, 9, 66,
 -70, -24, 88, 114,
 -34, 74, 53, 97,
 -66, 116, 24, 135,
 9, -41, -10, 43,
 46, -43, 14, 64,
 62, -104, -34, 125,
 -19, -73, -96, 122,
 -6, 8, -8, 12,
 51, -14, 13, 54,
 -6, -37, 19, 42,
 -35, -42, 60, 81,
 -79, 41, 44, 99,
 0, 145, 55, 155,
 62, 39, 68, 99,
 33, -19, -11, 39,
 -29, -15, -12, 34,
 -34, 2, -23, 41,
 -15, 26, -22, 37,
 18, 2, -89, 90,
 19, -44, -81, 94,
 0, -46, -41, 61,
 -23, -43, 32, 58,
 -37, 35, 86, 99,
 -18, 58, 1, 60,
 36, 10, -85, 92,
 66, -61, -119, 149,
 61, -54, -65, 104,
 11, 1, -13, 17,
 6, 0, 58, 58,
 -18, 28, 66, 73,
 -2, 12, 16, 20,
 20, -1, 2, 20,
 4, -20, 81, 83,
 -27, -10, 113, 116,
 -51, 31, 81, 100,
 30, 19, -44, 56,
 42, -16, -47, 65,
 23, -36, -64, 76,
 -72, 13, -18, 75,
 -107, 12, 7, 107,
 -86, 6, -45, 97,
 -22, -19, -99, 103,
 88, -16, -62, 108,
 101, 20, 40, 110,
 21, 15, 10, 27,
 -39, 21, -55, 70,
 -14, -25, -38, 47,
 4, -25, 12, 28,
 -3, 24, 56, 61,
 2, 21, -8, 22,
 17, 2, -27, 31,
 31, -4, -31, 44,
 0, 1, -1, 1,
 -3, 37, 17, 40,
 34, 62, 95, 118,
 24, -34, 53, 67,
 -59, -16, 17, 63,
 -41, 7, 51, 65,
 -33, 56, 3, 65,
 73, -42, 82, 117,
 -26, 31, -21, 45,
 -50, -23, -17, 57,
 -47, 12, -29, 56,
 36, -10, -24, 44,
 74, 9, -73, 104,
 64, -15, -16, 67,
 -1, -41, 1, 41,
 -57, 3, 2, 57,
 -58, 10, -52, 78,
 -7, -7, -78, 78,
 40, -19, -81, 92,
 58, -60, -62, 103,
 29, -71, -26, 80,
 -9, -37, 29, 47,
 -21, 17, 63, 68,
 41, 50, 77, 100,
 70, 91, 84, 142,
 45, 31, 22, 58,
 -22, -62, 43, 78,
 -53, -8, 43, 68,
 -27, 23, 27, 44,
 25, -7, 35, 43,
 3, -4, 18, 18,
 -71, -7, -9, 71,
 -99, 10, -23, 102,
 -75, -18, -97, 123,
 10, -30, -110, 114,
 80, 3, -71, 107,
 95, 17, -35, 102,
 78, 5, -55, 95,
 15, 23, -33, 42,
 1, 8, 23, 24,
 -20, -39, 37, 57,
 -29, 16, 54, 63,
 -8, 73, 76, 105,
 0, 21, 29, 35,
 -12, 14, -20, 27,
 32, 15, 8, 36,
 8, 18, 46, 50,
 -52, 16, 61, 81,
 -78, -12, 56, 96,
 2, 40, 41, 57,
 63, 21, 45, 80,
 43, 15, 6, 45,
 -58, 3, 4, 58,
 -97, 10, 0, 97,
 -42, -17, -94, 104,
 44, -24, -174, 181,
 97, 79, -96, 157,
 112, 2, 23, 114,
 21, -14, 70, 74,
 -74, -10, 17, 76,
 -78, 2, -30, 83,
 -20, -10, -27, 35,
 14, -31, -58, 67,
 25, -17, -43, 52,
 3, -38, -24, 45,
 -13, -36, 65, 75,
 7, 48, 50, 69,
 37, 54, 41, 77,
 37, -12, 25, 46,
 13, -80, 47, 93,
 -71, -14, 70, 100,
 -85, 29, 83, 122,
 -36, 83, 50, 103,
 18, 2, -20, 26,
 -34, -15, -20, 42,
 -99, -21, -40, 108,
 -104, -31, -124, 164,
 -6, -81, -127, 150,
 161, -39, -45, 171,
 180, 74, 28, 196,
 -23, -29, -44, 57,
 -92, -18, -42, 102,
 -85, 26, 0, 88,
 -21, 16, 3, 26,
 -4, 17, -30, 34,
 37, -12, -31, 49,
 22, -37, -9, 43,
 -50, -20, 31, 62,
 -29, 17, 63, 71,
 -1, 44, 63, 76,
 -12, -2, 55, 56,
 -37, -7, 41, 55,
 -35, -34, 29, 56,
 40, 37, 100, 113,
 58, -13, -44, 73,
 15, -40, -85, 95,
 -91, -2, -54, 105,
 -98, -6, -10, 98,
 12, -14, -13, 22,
 89, 93, -35, 133,
 98, 61, -2, 115,
 23, -44, 3, 49,
 -50, -50, 8, 71,
 -51, -35, 2, 61,
 -43, 2, -77, 88,
 75, -43, -42, 96,
 44, -41, -17, 62,
 -26, -25, 32, 48,
 -61, 13, 1, 62,
 -6, 48, 17, 51,
 60, 43, -21, 76,
 60, 2, 16, 62,
 43, -9, 113, 121,
 -32, -64, 168, 182,
 -124, -37, 51, 139,
 -102, 51, -55, 126,
 27, -14, 0, 30,
 33, 90, 34, 101,
 -47, 112, 42, 128,
 -78, -18, -65, 103,
 4, -60, -118, 132,
 108, -68, -118, 173,
 151, 15, -78, 170,
 42, 11, -73, 84,
 -95, -117, 66, 164,
 -219, -6, 100, 240,
 -140, -9, 94, 168,
 19, 46, 73, 88,
 73, -15, 39, 84,
 -2, -79, 20, 81,
 -31, -40, 5, 50,
 -8, 13, 32, 35,
 -25, 33, 35, 54,
 -52, 36, 12, 64,
 66, -26, 0, 70,
 116, 70, -51, 144,
 129, 66, -19, 146,
 39, 4, -39, 55,
 -120, -91, -64, 163,
 -176, -89, -49, 203,
 -68, 32, 13, 76,
 8, 46, 47, 66,
 19, 4, 46, 49,
 29, -132, 65, 149,
 -18, -25, -8, 31,
 15, 27, -18, 35,
 39, 90, -9, 98,
 66, 64, -80, 121,
 24, 8, -98, 101,
 21, 41, 20, 50,
 -49, 87, 21, 102,
 -66, 56, -1, 86,
 -34, 66, 27, 79,
 37, -19, 10, 42,
 23, -100, 40, 110,
 -6, -67, -18, 69,
 62, -82, 57, 117,
 -21, -44, 35, 60,
 -107, 68, 15, 127,
 59, 28, 82, 104,
 58, -15, 79, 99,
 -92, -21, -35, 100,
 -87, 0, -87, 123,
 -13, 23, -94, 97,
 98, 36, 0, 104,
 165, 13, -1, 165,
 135, -27, 7, 137,
 -13, 9, 23, 27,
 -84, 10, -24, 87,
 -148, 31, -53, 160,
 -100, -18, -33, 106,
 -37, 15, -48, 62,
 51, 28, -51, 77,
 77, -57, -51, 108,
 -19, -13, 27, 35,
 -37, -5, 19, 41,
 -54, -23, 27, 64,


